Detail of Gifts,Item Category,Name of Recipient,Affiliation,Date,Assessed Value,Retention Cost,Retained,Remarks
62,17,19,7,444,97450.0,5625.0,65,221
1577,17,21,7,444,85000.0,5625.0,65,221
2057,17,19,7,444,40000.0,5625.0,65,221
1090,17,72,7,444,40000.0,5625.0,65,221
1052,17,72,7,444,52000.0,5625.0,65,221
2064,17,19,7,444,47500.0,5625.0,65,221
2013,17,635,7,7,40000.0,0.0,26,169
350,17,143,7,7,35000.0,0.0,7,106
350,17,241,0,7,35000.0,0.0,7,108
350,17,1254,7,7,35000.0,0.0,7,117
2692,7,145,7,7,4000.0,0.0,65,221
1798,17,748,7,16,25000.0,3000.0,65,221
2085,17,749,7,68,8000.0,0.0,65,221
2684,17,18,7,86,97450.0,5625.0,65,221
997,17,17,7,86,55000.0,5625.0,5,8
1040,17,48,7,86,32000.0,4400.0,65,221
462,17,48,7,86,92400.0,5625.0,65,221
462,17,48,7,86,49500.0,5625.0,65,221
1722,17,22,7,86,6000.0,0.0,65,221
886,7,1727,8,506,10000.0,0.0,65,221
996,17,1395,7,570,22000.0,2400.0,65,221
2707,17,1631,8,754,97450.0,5625.0,65,221
129,17,1019,8,754,97450.0,5625.0,65,221
2054,17,1408,8,754,97450.0,5625.0,65,221
983,17,1395,7,610,3000.0,0.0,7,99
2671,17,370,8,647,97450.0,5625.0,65,221
1086,17,348,6,662,20000.0,2000.0,65,221
2659,17,1571,8,671,97450.0,5625.0,65,221
2674,17,1284,7,684,70000.0,5625.0,65,221
2670,17,1596,7,695,97450.0,5625.0,65,221
1755,7,1727,8,695,30000.0,4000.0,65,221
2566,2,1724,7,695,97450.0,5625.0,5,8
2567,2,1727,8,695,97450.0,5625.0,65,221
2665,17,1727,8,695,97450.0,5625.0,65,221
1010,17,422,8,695,97450.0,5625.0,65,221
1039,17,543,7,718,97450.0,5625.0,65,221
2048,17,1348,7,803,97450.0,5625.0,65,221
755,17,614,7,867,0.0,1000.0,65,221
1038,17,1408,7,872,0.0,5625.0,65,221
2712,17,1013,0,872,5300.0,0.0,7,218
631,7,748,7,881,20000.0,2000.0,65,221
1075,17,1577,7,768,97450.0,5625.0,65,221
998,17,1114,6,834,97450.0,5625.0,65,221
2049,17,108,7,834,97450.0,5625.0,65,221
1126,7,1980,7,834,1500.0,0.0,46,201
1992,2,1395,7,898,3000.0,0.0,7,100
2705,17,742,8,909,97450.0,0.0,7,126
1070,17,1393,7,963,97450.0,5625.0,65,221
1062,17,1572,8,966,97450.0,5625.0,65,221
1065,17,978,0,966,97450.0,5625.0,65,221
2056,17,112,7,966,97450.0,5625.0,65,221
1808,7,1024,7,974,1000.0,0.0,46,201
1055,17,2013,7,1003,97450.0,5625.0,65,221
1054,17,1056,8,1112,97450.0,5625.0,65,221
2704,17,144,7,1051,500.0,0.0,65,221
1145,17,779,7,1057,80000.0,0.0,7,136
713,7,1729,8,1216,9000.0,0.0,65,221
2657,17,20,7,1152,75000.0,5625.0,65,221
720,17,20,7,1152,20000.0,2000.0,65,221
1006,17,20,7,1152,97450.0,5625.0,65,221
756,13,20,7,1152,65000.0,5625.0,65,221
750,13,20,7,1152,40000.0,5625.0,65,221
807,13,20,7,1152,10000.0,0.0,65,221
2086,17,748,7,1247,10000.0,0.0,65,221
2086,17,748,7,1247,7000.0,0.0,65,221
1965,17,748,7,1247,5000.0,0.0,65,221
1807,7,748,7,1247,7000.0,0.0,65,221
632,17,748,7,1247,600.0,0.0,65,221
2570,17,143,7,1264,7000.0,0.0,65,221
1108,17,143,7,1264,20000.0,0.0,46,201
2663,17,1836,7,1315,97450.0,5625.0,65,221
499,7,1727,8,1393,0.0,0.0,65,221
2647,10,1727,8,1393,0.0,0.0,65,221
2648,10,416,8,1393,45000.0,5625.0,65,221
1623,17,1728,8,1393,22000.0,2400.0,65,221
1622,2,417,8,1393,22000.0,2400.0,65,221
722,17,748,7,228,16000.0,1200.0,65,221
1802,7,748,7,228,0.0,0.0,65,221
1004,17,748,7,228,97450.0,5625.0,65,221
1031,17,1815,0,138,97450.0,5625.0,65,221
2669,17,1731,7,138,97450.0,5625.0,65,221
1457,17,1676,7,138,97450.0,5625.0,65,221
2666,17,392,7,138,97450.0,5625.0,65,221
2667,17,847,7,138,97450.0,5625.0,65,221
2722,17,1591,7,138,97450.0,5625.0,65,221
2672,17,980,0,138,97450.0,5625.0,65,221
2668,17,110,7,138,97450.0,5625.0,65,221
1067,17,1231,7,138,97450.0,5625.0,65,221
1063,17,2027,7,138,97450.0,5625.0,65,221
1064,17,1801,11,138,97450.0,5625.0,65,221
1068,17,684,7,138,97450.0,5625.0,65,221
1066,17,295,11,138,97450.0,5625.0,65,221
2662,17,544,7,138,97450.0,5625.0,65,221
2688,17,1738,7,177,2000.0,0.0,65,221
2714,17,2036,7,177,23500.0,0.0,65,221
582,17,2036,7,177,3500.0,0.0,65,221
588,17,1738,8,302,97450.0,5625.0,65,221
1032,17,1001,8,302,97450.0,5625.0,65,221
1036,17,1291,8,302,97450.0,5625.0,65,221
127,17,979,8,302,97450.0,5625.0,65,221
128,17,169,7,302,97450.0,5625.0,65,221
126,17,1143,7,302,97450.0,5625.0,65,221
1034,17,1799,11,302,97450.0,5625.0,65,221
2055,17,1054,7,302,97450.0,5625.0,65,221
1057,17,1803,11,302,97450.0,5625.0,65,221
1069,17,433,7,302,97450.0,5625.0,65,221
1053,17,1758,7,302,97450.0,5625.0,65,221
1012,17,1225,6,302,97450.0,5625.0,65,221
1013,17,1999,6,302,97450.0,5625.0,65,221
1017,17,1233,6,302,97450.0,5625.0,65,221
1014,17,1222,6,302,97450.0,5625.0,65,221
1011,17,1407,11,302,97450.0,5625.0,65,221
1015,17,1405,11,302,97450.0,5625.0,65,221
1016,17,863,11,302,97450.0,5625.0,65,221
2664,17,544,7,441,97450.0,5625.0,65,221
1059,17,908,7,450,97450.0,5625.0,65,221
592,7,327,7,388,15000.0,0.0,65,221
2673,17,2014,7,388,97450.0,5625.0,65,221
2046,17,1768,6,394,97450.0,5625.0,65,221
1789,17,747,7,91,18000.0,0.0,65,221
2724,17,1813,0,91,97450.0,5625.0,65,221
2729,17,538,0,91,97450.0,5625.0,65,221
1082,17,1885,7,105,97450.0,5625.0,65,221
691,7,1722,8,31,0.0,0.0,65,221
135,6,1735,8,82,60000.0,5625.0,65,221
1967,17,2036,7,82,5500.0,0.0,65,221
135,6,1723,8,87,58168.0,5625.0,65,221
2009,5,413,8,87,5500.0,0.0,65,221
2137,21,1735,7,476,97450.0,5625.0,65,221
2021,6,1735,8,484,25000.0,0.0,65,221
2084,7,1722,8,484,25000.0,0.0,65,221
2044,17,606,7,484,40000.0,2000.0,65,221
1042,17,1930,7,484,97450.0,5625.0,65,221
2060,17,583,7,484,35000.0,1000.0,65,221
1043,17,674,7,484,97450.0,5625.0,65,221
1072,17,1478,7,484,50000.0,4000.0,65,221
2060,17,1351,7,484,35000.0,1000.0,65,221
2059,17,1786,11,484,35000.0,1000.0,65,221
2058,17,835,11,484,35000.0,1000.0,65,221
2058,17,1350,11,484,35000.0,1000.0,65,221
1715,17,1672,0,544,50000.0,4000.0,65,221
1050,17,1814,11,544,97450.0,5625.0,65,221
2717,2,1603,7,587,97450.0,5625.0,65,221
1761,2,1604,7,587,97450.0,5625.0,65,221
2052,17,1087,7,733,60000.0,5625.0,65,221
2061,17,1475,7,733,50000.0,4000.0,65,221
1954,17,883,8,733,97450.0,5625.0,65,221
1955,17,2029,8,733,97450.0,5625.0,65,221
1870,1,319,7,742,5000.0,0.0,65,221
1041,17,1492,7,624,60000.0,5625.0,65,221
1826,17,1672,8,624,3000.0,0.0,65,221
1942,17,1677,8,624,2500.0,0.0,65,221
2737,17,1672,8,624,5800.0,0.0,65,221
1817,17,1672,8,648,5000.0,0.0,65,221
2690,2,541,8,710,97450.0,5625.0,65,221
1815,17,1672,8,710,40000.0,2000.0,65,221
686,7,1603,8,804,80000.0,5625.0,65,221
1991,6,1720,8,853,97450.0,5625.0,65,221
1989,17,1833,7,873,40000.0,2000.0,65,221
1989,17,1088,7,891,40000.0,2000.0,65,221
1761,2,1735,8,769,97450.0,5625.0,65,221
1757,17,2039,8,769,25000.0,0.0,65,221
1805,7,1735,8,769,30000.0,0.0,65,221
2211,17,977,8,769,10000.0,0.0,65,221
2211,17,168,7,769,10000.0,0.0,65,221
2211,17,1283,7,769,10000.0,0.0,65,221
2211,17,1797,7,769,10000.0,0.0,65,221
2211,17,432,7,769,10000.0,0.0,65,221
2676,6,1672,8,774,48500.0,3700.0,65,221
345,17,1736,8,774,15000.0,0.0,65,221
2454,17,2038,8,774,15000.0,0.0,65,221
813,13,845,8,774,85000.0,5625.0,65,221
813,13,1292,8,774,85000.0,5625.0,65,221
813,13,1001,8,774,85000.0,5625.0,65,221
813,13,1591,7,774,85000.0,5625.0,65,221
2256,5,1642,7,774,6000.0,0.0,65,221
1712,2,1672,0,774,60000.0,5625.0,65,221
1985,6,540,7,780,70000.0,5625.0,65,221
2723,17,1603,8,791,97450.0,5625.0,65,221
1029,17,844,8,791,97450.0,5625.0,65,221
1035,17,1293,8,791,97450.0,5625.0,65,221
1030,17,977,8,791,97450.0,5625.0,65,221
1083,17,166,7,791,97450.0,5625.0,65,221
1073,17,1142,7,791,97450.0,5625.0,65,221
1058,17,1800,11,791,97450.0,5625.0,65,221
1759,2,539,8,830,97450.0,5625.0,65,221
2051,17,537,0,835,97450.0,5625.0,65,221
1877,17,1812,0,835,10000.0,0.0,65,221
1989,6,1491,7,981,40000.0,2000.0,65,221
1997,6,1443,7,899,20000.0,0.0,65,221
1990,6,628,7,915,75000.0,0.0,46,201
2264,6,1048,0,920,40000.0,2000.0,65,221
2190,7,1603,8,951,25000.0,0.0,65,221
1759,2,882,7,1113,97450.0,5625.0,65,221
1989,17,1551,7,1083,40000.0,0.0,46,201
1872,17,451,0,1086,8000.0,0.0,65,221
2721,7,1820,0,1163,850.0,0.0,46,201
2715,5,1722,8,1163,15000.0,0.0,65,221
1979,2,1719,8,1163,97450.0,5625.0,65,221
1759,2,1722,8,1163,40000.0,2000.0,65,221
1964,7,1722,8,1163,15000.0,0.0,65,221
1964,7,1722,8,1163,20000.0,0.0,65,221
2691,6,1722,8,1163,12000.0,0.0,65,221
1769,13,319,7,1153,25900.0,0.0,65,221
469,17,320,7,1191,1700.0,0.0,46,201
2004,7,1722,8,1213,30000.0,0.0,65,221
1804,7,1031,7,1307,20000.0,0.0,65,221
2015,7,1734,10,1427,30000.0,0.0,65,221
1979,2,1734,10,1427,97450.0,0.0,35,190
2653,7,1734,10,1440,28000.0,0.0,65,221
515,7,1734,10,1347,25000.0,0.0,65,221
2652,7,411,7,1347,50000.0,0.0,46,201
1009,17,902,6,1347,85000.0,5625.0,65,221
2205,17,758,7,1350,7000.0,0.0,46,201
1806,7,1734,10,1353,9000.0,0.0,65,221
2075,7,1734,10,1353,8000.0,0.0,65,221
1085,17,1166,0,1358,97450.0,5625.0,65,221
1813,7,1743,10,1373,25000.0,0.0,65,221
2645,17,1732,10,1404,97450.0,5625.0,65,221
1340,17,1732,10,1404,97450.0,0.0,46,201
2726,17,165,7,1404,97450.0,5625.0,65,221
2725,17,1193,7,1404,97450.0,5625.0,65,221
1084,17,1798,11,1404,97450.0,5625.0,65,221
1037,17,1104,0,1404,97450.0,5625.0,65,221
2741,17,230,10,1408,97450.0,5625.0,65,221
1056,17,1270,10,1408,97450.0,5625.0,65,221
591,2,224,7,1408,5000.0,0.0,65,221
2728,17,720,7,1418,97450.0,0.0,46,201
2046,17,1672,0,1418,97450.0,0.0,46,201
679,7,720,7,1418,25000.0,0.0,65,221
1819,7,349,7,1418,20000.0,0.0,65,221
811,13,1770,7,1418,30000.0,0.0,65,221
1898,17,350,7,117,10000.0,0.0,65,221
1061,17,1732,10,117,97450.0,5625.0,65,221
1071,17,1194,0,153,97450.0,0.0,46,201
2727,17,830,7,208,97450.0,0.0,46,201
2045,17,613,7,208,97450.0,5625.0,65,221
1802,7,719,7,229,8000.0,0.0,65,221
1802,7,720,7,131,30000.0,0.0,65,221
644,17,720,7,131,18000.0,0.0,65,221
1060,17,1734,10,166,97450.0,5625.0,65,221
2735,17,1734,10,184,1300.0,0.0,56,211
2708,6,720,10,268,23000.0,0.0,65,221
1759,2,1732,10,332,97450.0,0.0,46,201
1819,7,1744,10,332,15000.0,0.0,65,221
2073,17,1732,10,332,40000.0,0.0,46,201
2020,6,1733,10,332,3500.0,0.0,65,221
2719,6,350,10,333,4000.0,0.0,65,221
2713,17,350,7,333,5000.0,0.0,65,221
1726,17,350,7,333,0.0,0.0,65,221
2738,17,350,7,333,53400.0,4680.0,65,221
416,17,350,7,333,0.0,0.0,65,221
1727,17,350,7,333,3000.0,0.0,65,221
2189,7,350,7,333,5000.0,0.0,65,221
2017,17,350,7,333,45000.0,3000.0,65,221
1935,10,1716,10,333,35000.0,1000.0,65,221
2710,17,922,7,245,97450.0,0.0,46,201
2675,17,1031,10,249,97450.0,5625.0,65,221
1803,7,920,7,286,8000.0,0.0,26,169
831,17,1031,10,286,80000.0,0.0,46,201
2720,17,1031,10,286,97450.0,0.0,46,201
2658,17,1322,7,296,97450.0,5625.0,5,8
1894,17,720,7,298,8000.0,0.0,65,221
822,17,829,7,303,8000.0,0.0,46,201
1751,17,350,7,446,12000.0,0.0,65,221
1964,17,350,7,446,10000.0,0.0,65,221
1978,17,718,7,344,15000.0,0.0,65,221
2495,17,1275,7,350,1500.0,0.0,46,201
1825,17,1272,7,373,25000.0,0.0,65,221
1950,17,1031,10,374,97450.0,0.0,46,201
2718,17,350,7,389,97450.0,0.0,13,156
1968,17,350,7,389,0.0,0.0,65,221
2706,17,420,7,389,97450.0,0.0,46,201
2062,17,1533,7,389,97450.0,0.0,46,201
2050,17,1717,7,389,97450.0,0.0,46,201
1724,17,1872,7,422,10000.0,0.0,65,221
1725,17,1869,7,422,8000.0,0.0,65,221
520,17,301,7,897,0.0,0.0,65,221
643,6,1876,10,422,0.0,0.0,65,221
1972,17,5,7,897,0.0,0.0,65,221
2739,17,1718,7,422,0.0,0.0,65,221
2702,17,352,7,0,97450.0,5625.0,65,221
1779,6,224,7,92,0.0,0.0,29,172
1996,17,224,7,92,0.0,0.0,3,5
1820,17,224,7,92,0.0,0.0,3,5
2711,17,224,7,92,0.0,0.0,3,5
1995,17,224,7,92,0.0,0.0,3,5
1876,17,224,7,92,0.0,0.0,3,5
2168,17,224,7,92,0.0,0.0,3,5
1833,17,224,7,92,0.0,0.0,3,5
1960,17,224,7,92,0.0,0.0,3,5
718,17,446,0,106,25000.0,0.0,65,221
2695,7,1031,10,112,15000.0,0.0,65,221
2075,17,1031,10,112,15000.0,0.0,65,221
2697,7,1031,10,112,33000.0,0.0,54,209
1807,7,1031,10,112,25000.0,0.0,65,221
1807,7,1031,10,112,30000.0,0.0,65,221
1823,17,1031,10,112,20000.0,0.0,65,221
1979,2,1031,10,112,97450.0,0.0,46,201
1986,17,1203,7,112,25000.0,0.0,65,221
2299,17,2045,7,19,97450.0,5625.0,65,221
812,13,1008,7,19,97450.0,5625.0,65,221
1831,21,1204,7,25,97450.0,5625.0,65,221
1819,7,1031,10,25,30000.0,0.0,65,221
2687,17,328,7,106,750.0,0.0,46,201
1723,17,328,7,112,3000.0,0.0,65,221
1768,17,1007,7,58,97450.0,5625.0,65,221
2649,7,1316,7,99,9500.0,0.0,65,221
1768,17,921,7,58,97450.0,0.0,46,201
2043,17,1673,0,58,97450.0,0.0,46,201
642,17,102,7,58,97450.0,5625.0,65,221
1776,17,1129,7,58,11000.0,0.0,46,201
642,17,1802,11,58,97450.0,5625.0,65,221
642,17,1913,7,58,97450.0,0.0,46,201
2066,17,1119,7,58,97450.0,5625.0,65,221
2066,17,1792,11,58,97450.0,5625.0,65,221
2066,17,1177,7,58,97450.0,5625.0,65,221
2066,17,272,11,58,97450.0,5625.0,65,221
2066,17,280,11,58,97450.0,5625.0,65,221
2066,17,288,11,58,97450.0,5625.0,65,221
2066,17,279,11,58,97450.0,5625.0,65,221
2066,17,1120,6,58,97450.0,5625.0,65,221
2066,17,910,6,58,97450.0,5625.0,65,221
2014,17,1044,10,56,97450.0,0.0,26,169
1025,17,723,10,75,97450.0,5625.0,65,221
1079,17,1269,10,75,97450.0,5625.0,65,221
2273,17,224,7,75,5000.0,0.0,65,221
843,17,224,7,75,80000.0,5625.0,65,221
2268,17,224,7,75,0.0,0.0,65,221
1489,17,224,7,75,5000.0,0.0,65,221
1823,17,224,7,75,0.0,0.0,65,221
2212,17,224,7,75,0.0,0.0,65,221
2202,17,224,7,75,0.0,0.0,65,221
1841,17,224,7,75,0.0,0.0,65,221
1074,17,2007,10,88,97450.0,5625.0,65,221
745,21,352,7,88,97450.0,5625.0,65,221
2065,17,996,7,571,97450.0,5625.0,65,221
1894,17,995,7,571,8000.0,0.0,65,221
2145,17,225,7,576,0.0,0.0,65,221
440,17,225,7,576,0.0,0.0,65,221
2245,17,225,7,576,0.0,0.0,65,221
2426,6,225,7,576,3500.0,0.0,65,221
2538,17,1897,7,464,97450.0,0.0,46,201
2540,17,833,7,464,97450.0,0.0,46,201
1759,2,224,7,470,20000.0,0.0,26,169
1858,17,1737,10,470,97450.0,0.0,26,169
663,17,437,7,477,40000.0,5000.0,65,221
512,17,437,7,477,60000.0,5625.0,65,221
2251,6,437,10,514,97450.0,0.0,26,169
2546,17,224,7,514,10000.0,0.0,46,201
2104,17,1949,0,503,97450.0,5625.0,65,221
611,2,1029,10,611,20000.0,0.0,65,221
847,13,536,7,611,80000.0,0.0,46,201
1346,2,1312,7,637,20000.0,0.0,65,221
2430,6,451,0,600,3000.0,0.0,65,221
2281,21,1730,10,649,45000.0,0.0,46,201
1690,17,103,7,649,97450.0,5625.0,65,221
2269,17,219,7,663,0.0,0.0,65,221
1480,17,219,7,663,0.0,0.0,65,221
2253,17,219,7,663,15000.0,0.0,65,221
1501,8,96,7,663,2500.0,0.0,65,221
2269,17,96,7,663,0.0,0.0,65,221
2269,17,96,7,663,0.0,0.0,65,221
1434,7,1730,10,677,0.0,0.0,65,221
2281,17,224,7,759,15000.0,0.0,65,221
1631,17,1031,10,762,3500.0,0.0,65,221
579,17,1032,10,784,30000.0,0.0,65,221
2678,2,352,10,874,30000.0,0.0,65,221
899,17,355,10,874,0.0,0.0,65,221
2699,17,1757,7,831,15000.0,0.0,14,221
1979,2,1031,10,825,85000.0,0.0,26,169
1759,2,1031,10,825,30000.0,0.0,65,221
1822,7,24,7,861,7500.0,0.0,46,201
2190,7,1030,10,861,30000.0,0.0,65,221
751,17,1033,10,861,90000.0,0.0,46,201
2309,17,1031,10,861,10000.0,0.0,46,201
1759,2,1031,10,861,30000.0,0.0,65,221
2218,17,1031,10,861,0.0,0.0,65,221
2681,7,1031,10,861,60000.0,0.0,67,223
2074,17,1031,10,861,30000.0,0.0,65,221
2304,17,1031,10,861,5000.0,0.0,65,221
1091,17,1287,7,941,97450.0,0.0,65,221
2698,17,235,7,925,97450.0,0.0,46,201
1335,17,352,7,847,30000.0,0.0,65,221
1796,17,414,10,847,40000.0,5000.0,65,221
2224,17,414,10,847,18000.0,0.0,65,221
753,17,812,7,946,90000.0,0.0,46,201
1486,17,440,7,953,0.0,0.0,65,221
460,6,440,10,953,27000.0,0.0,65,221
349,17,440,7,953,15000.0,0.0,65,221
1863,17,440,7,953,2000.0,0.0,65,221
1338,6,1031,10,975,35000.0,0.0,46,201
1537,17,1713,0,1015,5000.0,0.0,65,221
504,17,440,7,1015,0.0,0.0,65,221
401,6,440,10,1015,35000.0,2500.0,46,201
1404,7,1031,10,1035,75000.0,0.0,46,201
2731,17,1031,10,1035,97450.0,0.0,65,221
1348,2,1031,10,1038,50000.0,0.0,46,201
1312,17,89,7,1041,97450.0,0.0,65,221
2701,6,96,7,1073,82200.0,0.0,65,221
2732,17,97,7,1073,0.0,0.0,46,201
2685,17,1782,7,1058,20000.0,0.0,65,221
2694,7,1029,10,1076,23000.0,0.0,65,221
3242,17,1739,10,897,97450.0,5625.0,71,228
1240,17,167,7,1076,97450.0,5625.0,65,221
779,17,2030,7,1076,97450.0,5625.0,65,221
2730,17,1994,10,1081,97450.0,0.0,46,201
905,17,444,10,1205,97450.0,0.0,46,201
2250,17,1314,10,1217,5000.0,0.0,65,221
2151,2,1875,10,1217,18000.0,0.0,65,221
1437,17,1871,10,1217,97450.0,0.0,46,201
781,17,1871,10,1217,97450.0,5625.0,65,221
294,2,640,10,1217,18000.0,0.0,65,221
2149,2,1031,10,1232,0.0,0.0,46,201
1759,2,1818,10,1128,45000.0,5625.0,65,221
1635,2,1176,7,1179,0.0,5000.0,65,221
1337,6,1273,10,1242,4500.0,0.0,46,201
1339,17,1574,7,1330,15000.0,0.0,46,201
1953,17,338,10,1333,97450.0,5625.0,65,221
1753,17,326,7,1335,2500.0,0.0,65,221
539,2,1270,7,1335,19000.0,0.0,65,221
1538,17,1314,10,1304,4000.0,0.0,65,221
2247,2,1314,10,1304,2500.0,0.0,65,221
1948,17,1315,10,1441,50000.0,5625.0,65,221
1895,17,1031,10,1351,97450.0,0.0,30,173
1980,2,1031,10,1351,97450.0,0.0,46,201
1796,17,1031,10,1351,40000.0,0.0,26,169
2067,17,1771,7,1351,35000.0,0.0,46,201
832,17,352,7,1366,15000.0,0.0,65,221
514,17,1871,7,1371,0.0,0.0,65,221
302,17,1871,7,1371,0.0,0.0,65,221
1780,17,222,7,1385,0.0,0.0,65,221
2646,17,1031,10,198,0.0,0.0,65,221
2680,7,1031,10,120,18000.0,0.0,65,221
1519,2,1031,10,132,0.0,0.0,65,221
2139,17,1544,10,139,97450.0,5625.0,65,221
2734,17,1031,10,139,97450.0,0.0,46,201
1404,7,1045,10,139,0.0,0.0,65,221
1949,17,1030,10,172,8000.0,0.0,6,9
664,17,1031,10,172,47000.0,0.0,30,173
1324,17,421,10,192,97450.0,5625.0,65,221
1759,2,352,10,192,65000.0,5625.0,65,221
1929,11,352,10,192,3000.0,0.0,65,221
1487,17,352,10,192,0.0,0.0,65,221
2740,17,2046,10,203,800.0,0.0,65,221
1771,17,352,10,203,0.0,0.0,65,221
2491,7,353,10,203,1000.0,0.0,65,221
626,2,352,10,314,55000.0,5625.0,65,221
2709,17,412,10,314,25280.0,0.0,65,221
2700,6,352,10,314,30000.0,0.0,65,221
2136,3,352,10,314,60000.0,5625.0,65,221
2716,17,762,10,324,29000.0,0.0,65,221
2736,17,352,10,279,47700.0,0.0,8,151
2654,7,352,10,279,30000.0,0.0,65,221
804,17,352,10,279,0.0,0.0,65,221
1336,11,352,10,279,0.0,0.0,65,221
2494,17,352,10,279,0.0,0.0,65,221
1755,17,352,10,345,15000.0,0.0,65,221
2696,17,1721,10,345,5500.0,0.0,65,221
2661,17,352,10,345,1000.0,0.0,65,221
446,13,761,10,351,2200.0,0.0,65,221
903,17,1460,10,390,0.0,0.0,46,201
628,17,1780,10,404,0.0,5625.0,65,221
2553,17,1781,10,404,97450.0,0.0,46,201
2656,17,1870,10,409,97450.0,0.0,47,202
2679,7,1031,10,409,0.0,0.0,65,221
1095,17,104,7,409,0.0,5625.0,65,221
1093,17,1767,7,409,97450.0,0.0,65,221
1094,17,2018,7,409,97450.0,0.0,46,201
1092,17,1789,11,409,75000.0,0.0,65,221
1613,17,1053,7,409,0.0,0.0,65,221
2071,17,10,11,409,0.0,0.0,65,221
1100,17,1077,7,409,0.0,5625.0,65,221
1101,17,9,11,409,0.0,5625.0,65,221
2068,17,1867,11,409,0.0,0.0,46,201
2069,17,297,11,409,0.0,0.0,46,201
2068,17,1567,6,409,0.0,5625.0,65,221
2068,17,911,7,409,97450.0,0.0,46,201
1606,17,308,7,415,97450.0,0.0,46,201
1491,17,442,7,435,0.0,0.0,65,221
2310,2,1031,10,435,0.0,0.0,65,221
817,17,1031,10,107,0.0,0.0,65,221
2354,17,1031,10,113,74000.0,0.0,66,222
2424,6,397,10,3,8000.0,0.0,46,201
2013,17,352,10,26,80000.0,5625.0,65,221
1765,2,352,10,26,24000.0,0.0,65,221
2655,17,372,10,28,0.0,0.0,46,201
1770,17,372,10,28,1500.0,0.0,46,201
298,17,1816,0,32,49500.0,0.0,46,201
1944,17,375,10,59,0.0,0.0,65,221
2353,17,871,0,76,29000.0,0.0,46,201
2436,17,1314,7,76,72000.0,0.0,46,201
472,17,1314,7,565,8000.0,0.0,46,201
2650,1,1741,10,462,5000.0,0.0,65,221
541,13,1707,7,465,97450.0,0.0,65,221
2660,11,2,7,465,23000.0,0.0,46,201
1608,17,1174,0,465,97450.0,5625.0,65,221
1823,17,1314,7,497,6000.0,0.0,46,201
1874,17,1314,7,497,70000.0,0.0,46,201
669,7,1031,10,555,40000.0,0.0,46,201
1450,6,352,10,642,0.0,5625.0,65,221
2683,6,430,10,642,45000.0,5625.0,65,221
1607,17,1777,10,704,97450.0,5625.0,65,221
964,17,1031,10,704,97450.0,0.0,46,201
2300,17,1288,10,724,97450.0,5625.0,65,221
1587,17,105,7,724,97450.0,5625.0,65,221
1585,17,1767,7,724,97450.0,5625.0,65,221
1588,17,1793,7,724,97450.0,0.0,46,201
1586,17,643,7,724,0.0,0.0,65,221
1590,17,1197,6,724,97450.0,0.0,65,221
1589,17,1026,6,724,0.0,0.0,65,221
1584,17,296,11,724,97450.0,5625.0,65,221
1572,6,870,11,755,0.0,0.0,46,201
754,17,1871,10,601,97450.0,0.0,46,201
1591,17,407,10,606,97450.0,0.0,46,201
1583,17,1466,10,937,97450.0,0.0,46,201
1580,17,1268,10,937,97450.0,0.0,46,201
2677,6,352,10,1125,97450.0,5625.0,65,221
982,17,352,10,1125,3000.0,0.0,65,221
949,17,352,10,1125,10000.0,0.0,65,221
971,17,352,10,1295,6500.0,0.0,65,221
1578,17,34,0,1449,0.0,5625.0,65,221
1979,2,1031,10,1372,97450.0,0.0,46,201
575,17,352,10,1374,70000.0,5625.0,65,221
704,17,410,10,1398,42000.0,0.0,46,201
2686,17,1742,10,1405,97450.0,5625.0,65,221
2733,10,58,10,1405,97450.0,5625.0,65,221
1383,7,1031,10,1431,70000.0,0.0,46,201
2042,7,352,10,221,27000.0,0.0,65,221
2689,2,352,10,221,2700.0,0.0,65,221
2693,17,351,10,221,0.0,0.0,65,221
925,17,428,10,221,0.0,0.0,65,221
1759,2,445,10,149,18000.0,0.0,65,221
606,2,436,10,173,35000.0,0.0,65,221
1759,2,1031,10,185,3000.0,0.0,65,221
1107,17,1031,10,185,20000.0,0.0,65,221
605,2,441,10,193,3000.0,0.0,28,171
2651,17,1031,10,269,60000.0,5625.0,55,210
1105,17,1031,10,325,15000.0,0.0,65,221
1492,17,352,10,287,10000.0,0.0,65,221
2703,17,427,10,287,12000.0,0.0,65,221
2216,17,352,10,287,7000.0,0.0,65,221
1575,7,352,10,287,50000.0,5625.0,65,221
2502,17,352,10,287,0.0,0.0,65,221
1556,17,352,10,287,0.0,0.0,65,221
1557,17,354,10,287,8000.0,0.0,65,221
732,17,352,10,287,20000.0,0.0,65,221
2150,2,449,10,294,97450.0,5625.0,65,221
612,2,1031,10,338,97450.0,0.0,46,201
614,2,91,7,338,27000.0,0.0,65,221
1349,2,1766,7,338,27000.0,0.0,65,221
1716,17,197,7,338,13000.0,0.0,65,221
1716,17,730,7,338,13000.0,0.0,65,221
1716,17,525,7,338,13000.0,0.0,65,221
1716,17,648,7,338,13000.0,0.0,65,221
672,7,1031,10,383,20000.0,0.0,65,221
909,2,811,7,362,25000.0,0.0,65,221
2149,2,808,7,362,60000.0,5625.0,65,221
1452,17,371,10,405,3000.0,0.0,46,201
607,2,813,0,423,60000.0,5625.0,65,221
3006,17,832,7,93,45000.0,5625.0,65,221
2149,2,1034,10,17,32000.0,1000.0,65,221
